Babe I'm Gonna Leave You - 1990 Remaster;Led Zeppelin;1969;63;0.404;0.435;0.156;136.058;4
Cape Cod Kwassa Kwassa;Vampire Weekend;2008;50;0.853;0.515;0.127;104.999;4
Good Times;Finger Eleven;2003;44;0.498;0.939;0.107;136.834;4
Vitamin R (Leading Us Along);Chevelle;2004;56;0.481;0.88;0.204;95.023;3
Middle of the Road - 2007 Remaster;Pretenders;1984;50;0.488;0.959;0.025;166.799;4
Hodja;Todd Rundgren;1985;15;0.654;0.379;0.559;77.625;4
Plowed;Sponge;2011;49;0.355;0.855;0.0897;105.365;4
Albert Flasher - Single Version;The Guess Who;1971;29;0.6;0.616;0.157;130.386;4
Girl's Not Grey;AFI;2003;59;0.389;0.905;0.124;121.836;4
Beth;KISS;1976;61;0.387;0.238;0.194;115.354;4
Party Hard;Andrew W.K.;2001;58;0.461;0.994;0.156;162.171;4
"Hot Stuff - 12"" Version";Donna Summer;1979;66;0.796;0.892;0.0717;120.4;4
I Stand Alone;Godsmack;2003;68;0.217;0.92;0.102;167.169;4
Slow Hands;Interpol;2004;53;0.243;0.969;0.364;141.934;4
Your Wildest Dreams;The Moody Blues;1986;54;0.534;0.582;0.283;141.362;4
Idioteque;Radiohead;2000;59;0.615;0.931;0.0914;137.544;3
Simple Man;Lynyrd Skynyrd;1973;70;0.422;0.752;0.129;120.471;4
This Love;Maroon 5;2002;79;0.712;0.862;0.093;95.051;4
Notion;Kings of Leon;2008;59;0.433;0.887;0.119;142.968;4
I Try;Macy Gray;1999;72;0.593;0.642;0.0804;76.403;4
In The Mood;Rush;1974;36;0.597;0.821;0.389;131.754;4
Paradise;Coldplay;2011;80;0.449;0.585;0.0833;139.631;4
Eight Days A Week - Remastered 2009;The Beatles;1964;65;0.652;0.583;0.119;138.134;4
Ain't Nobody;Rufus;1983;62;0.808;0.623;0.0782;104.299;4
Heaven;Bryan Adams;1984;77;0.382;0.589;0.122;140.059;4
Rock with You - Single Version;Michael Jackson;1979;73;0.808;0.535;0.158;114.031;4
I Write Sins Not Tragedies;Panic! At The Disco;2005;73;0.566;0.815;0.12;169.961;4
Bitch - Live;The Rolling Stones;2020;38;0.376;0.969;0.967;76.705;4
The Adventure;Angels & Airwaves;2006;51;0.543;0.878;0.125;144.157;4
Wasted Years - 2015 Remaster;Iron Maiden;1986;64;0.314;0.959;0.161;154.221;4
I'm Just A Singer (In A Rock And Roll Band);The Moody Blues;1972;44;0.271;0.852;0.0831;149.62;4
Mother's Little Helper;The Rolling Stones;1966;54;0.582;0.545;0.229;101.691;4
Devil with a Blue Dress On / Good Golly Miss Molly (Medley);Mitch Ryder and The Detroit Wheels;1990;28;0.613;0.832;0.185;79.735;4
"Temptation - 7"" Version; 2015 Remaster";New Order;2005;49;0.775;0.743;0.177;125.612;4
Story of My Life;Social Distortion;1990;61;0.328;0.884;0.327;201.868;4
After the Gold Rush;Neil Young;1970;55;0.473;0.158;0.113;98.008;4
Hey You;Bachman-Turner Overdrive;1975;44;0.49;0.581;0.116;118.326;4
Tongue Tied;Grouplove;2011;82;0.56;0.936;0.161;112.96;4
More Than Words;Extreme;1990;66;0.626;0.134;0.113;91.893;4
We Gotta Get Out Of This Place;The Angels;1986;50;0.503;0.841;0.189;136.025;4
Tuesday Afternoon (Forever Afternoon);The Moody Blues;2017;53;0.503;0.322;0.24;113.504;4
Joe's Garage;Frank Zappa;1979;50;0.604;0.8;0.804;88.529;4
Atlantic City;Bruce Springsteen;1982;56;0.475;0.429;0.376;108.034;4
Back In The U.S.A.;Chuck Berry;1962;39;0.592;0.823;0.0827;170.011;4
Keep The Faith;Bon Jovi;1992;58;0.569;0.968;0.0814;117.783;4
Nearly Lost You;Screaming Trees;1992;55;0.166;0.971;0.21;202.234;4
Lying from You;Linkin Park;2003;64;0.535;0.951;0.0669;160.102;4
Run To Paradise;Various Artists;2009;16;0.675;0.533;0.138;131.696;4
Rock N Roll Train;AC/DC;2008;70;0.547;0.931;0.278;118.4;4
Godzilla;Blue ¦yster Cult;1977;64;0.373;0.869;0.605;184.024;4
Girls on Film - 2010 Remaster;Duran Duran;1981;61;0.725;0.859;0.048;131.697;4
Hyperballad;Bjàrk;2002;30;0.508;0.465;0.367;134.93;4
Albatross;Big Wreck;2012;24;0.303;0.832;0.151;145.909;4
Bad Side of the Moon;April Wine;1989;38;0.561;0.768;0.289;90.36;4
Carol;Chuck Berry;1959;42;0.637;0.852;0.351;157.291;4
I Remember You;Skid Row;1989;68;0.345;0.531;0.14;176.302;4
Spiders;System Of A Down;1998;65;0.46;0.54;0.326;137.855;4
Another Day in Paradise - 2016 Remaster;Phil Collins;1989;74;0.78;0.565;0.063;101.967;4
Dry the Rain;The Beta Band;1998;59;0.593;0.626;0.218;150.483;4
"Mrs. Robinson - From ""The Graduate"" Soundtrack";Simon & Garfunkel;1968;76;0.606;0.457;0.0747;92.033;4
The Right Time;Ray Charles;2007;43;0.617;0.773;0.632;78.729;4
Loaded - Remastered;Primal Scream;2019;54;0.546;0.835;0.222;186.682;4
Waiting On A Friend - Remastered 2009;The Rolling Stones;2020;25;0.611;0.794;0.568;116.981;4
Snuff;Slipknot;2008;69;0.544;0.69;0.0615;123.962;4
Lean on Me;Bill Withers;1972;71;0.619;0.22;0.124;75.16;4
Stone Cold Crazy - Remastered 2011;Queen;1974;47;0.427;0.919;0.0957;120.378;4
Aces High - 2015 Remaster;Iron Maiden;1984;62;0.3;0.936;0.158;133.065;4
One Love / People Get Ready - Medley;Bob Marley & The Wailers;1977;72;0.725;0.523;0.0665;76.292;4
You've Got Another Thing Coming;Judas Priest;1982;66;0.519;0.833;0.104;138.225;4
Time to Pretend;MGMT;2007;72;0.438;0.94;0.3;100.99;3
Jaded;Aerosmith;2001;61;0.517;0.89;0.0824;118.009;4
Hanging By A Moment;Lifehouse;2000;65;0.541;0.864;0.0896;124.557;4
Nowhere Man - Remastered 2009;The Beatles;1965;63;0.534;0.624;0.128;121.402;4
The Lamb Lies Down on Broadway - New Stereo Mix;Genesis;1974;38;0.379;0.751;0.105;117.02;4
Both Sides Now;Joni Mitchell;2000;65;0.258;0.139;0.1;77.995;4
The Boys Light Up - Remastered;Australian Crawl;1980;62;0.619;0.935;0.307;97.894;4
Ride On;AC/DC;1976;56;0.73;0.388;0.0735;105.716;3
The Lemon Song - 1993 Remaster;Led Zeppelin;1969;53;0.409;0.515;0.0916;90.527;4
How Deep Is Your Love (Bee Gees);Michael Marc;2010;30;0.736;0.231;0.11;114.676;4
Working Man;Rush;1974;61;0.202;0.835;0.126;156.883;4
Out Of Exile;Audioslave;2005;49;0.414;0.934;0.181;165.614;4
Let's Groove;Earth, Wind & Fire;1981;73;0.869;0.648;0.126;125.035;4
The Stroke - Remastered;Billy Squier;1981;66;0.67;0.591;0.373;91.439;4
Papercut;Linkin Park;2000;72;0.524;0.939;0.623;150.184;4
Europa (Earth's Cry Heaven's Smile);Santana;2007;58;0.296;0.669;0.154;74.692;4
We're Not Gonna Take It;The Who;1969;34;0.445;0.401;0.0684;131.61;4
Time Is On My Side - Mono Version;The Rolling Stones;1965;53;0.508;0.645;0.107;99.302;4
She's Lost Control - 2007 Remaster;Joy Division;1979;60;0.485;0.846;0.0766;144.246;4
High Voltage;AC/DC;1976;61;0.561;0.785;0.0615;137.153;4
Cowgirl in the Sand - 2009 Remaster;Neil Young;1969;49;0.29;0.821;0.141;172.323;4
Midnight City;M83;2011;76;0.507;0.729;0.0658;105.013;4
Gold Lion;Yeah Yeah Yeahs;2006;52;0.521;0.855;0.0869;158.744;4
Soul Meets Body;Death Cab for Cutie;2005;57;0.63;0.772;0.116;128.133;4
Kiss Off;Violent Femmes;1983;55;0.661;0.662;0.131;87.119;4
Let's Go Crazy;Prince;1984;62;0.309;0.93;0.106;195.815;4
2 Minutes to Midnight - 2015 Remaster;Iron Maiden;1984;64;0.446;0.97;0.199;94.233;4
Theme From Shaft - Album - Remastered;Isaac Hayes;1971;51;0.487;0.716;0.113;120.795;4
Innocent;Our Lady Peace;2002;55;0.393;0.896;0.0774;177.981;4
Buffalo Soldier;Bob Marley & The Wailers;1983;71;0.929;0.463;0.0634;124.084;4
Add It Up;Violent Femmes;1983;56;0.41;0.763;0.0553;172.295;4
The Diary of Jane - Single Version;Breaking Benjamin;2006;64;0.392;0.965;0.106;167.094;4
I Bet You Look Good On The Dancefloor;Arctic Monkeys;2006;59;0.535;0.948;0.376;103.183;4
My Happiness;Powderfinger;2000;64;0.445;0.823;0.43;85.935;4
Holy Grail;Hunters & Collectors;2003;38;0.65;0.947;0.331;100.917;4
Breathe (In the Air);Pink Floyd;1973;69;0.431;0.375;0.143;128.153;4
Moonage Daydream - 2012 Remaster;David Bowie;1972;67;0.561;0.601;0.0585;144.477;4
6 Underground;Sneaker Pimps;1996;51;0.587;0.687;0.121;169.938;4
All I Wanna Do;Sheryl Crow;1993;67;0.82;0.528;0.257;120.091;4
Thriller;Michael Jackson;2017;72;0.764;0.887;0.847;118.427;4
Fire and Rain - 2019 Remaster;James Taylor;1970;73;0.597;0.271;0.0933;76.271;4
Total Eclipse of the Heart;Bonnie Tyler;2009;77;0.431;0.723;0.375;130.547;4
As Tears Go By - Mono Version;The Rolling Stones;1965;54;0.331;0.277;0.181;112.78;4
The Unforgettable Fire - Remastered 2009;U2;1984;47;0.431;0.739;0.103;136.594;4
Bow River - 2011 Remastered;Cold Chisel;1982;54;0.28;0.948;0.331;176.896;4
Voodoo;Godsmack;1998;65;0.778;0.613;0.102;120.005;4
The Freshmen;The Verve Pipe;1996;63;0.571;0.505;0.109;99.562;4
Abacab - 2007 Remaster;Genesis;1981;46;0.702;0.687;0.076;130.711;4
All The Right Moves;OneRepublic;2009;65;0.529;0.948;0.283;146.024;4
Jumper - 1998 Edit;Third Eye Blind;1997;67;0.599;0.543;0.291;91.105;4
You're a Lie;Slash;2012;37;0.482;0.975;0.0858;131.564;4
Dumb;Nirvana;1993;64;0.697;0.395;0.173;113.589;4
Hysteria;Def Leppard;1987;68;0.659;0.846;0.203;107.01;4
The Battle of Evermore - Remaster;Led Zeppelin;1971;49;0.42;0.662;0.096;147.949;4
Rapper's Delight - Single Version;The Sugarhill Gang;2010;62;0.917;0.692;0.0686;111.782;4
Casimir Pulaski Day;Sufjan Stevens;2005;58;0.686;0.172;0.286;133.899;4
Across The Universe - Remastered 2009;The Beatles;1970;66;0.257;0.412;0.0702;152.126;4
Turn Me Loose;Loverboy;1980;58;0.588;0.641;0.303;119.374;4
Anyway Anyhow Anywhere - Stereo Version;The Who;1965;32;0.306;0.801;0.0792;136.629;4
Roller - Remastered;April Wine;2002;44;0.451;0.973;0.0893;140.642;4
Rainbow Dragon;Keiynan Lonsdale;2020;38;0.745;0.484;0.362;134.001;4
Helena;My Chemical Romance;2004;73;0.356;0.96;0.209;125.921;4
Cross-Eyed Mary;Jethro Tull;1971;51;0.575;0.696;0.315;86.304;4
Come And Get It - Remastered 2010;Badfinger;1970;47;0.616;0.629;0.208;94.004;4
Don't Let Me Be Misunderstood;The Animals;1987;56;0.546;0.568;0.77;112.584;4
Walk of Life;Dire Straits;1985;62;0.461;0.936;0.124;172.404;4
Bridge of Sighs - 2007 Remaster;Robin Trower;1974;49;0.359;0.521;0.658;95.965;4
Dancing Barefoot;Patti Smith;1979;60;0.492;0.639;0.0738;115.519;4
"Natural One [In the Style of ""Folk Implosion""]";Stingray Music;2011;11;0.677;0.463;0.0988;110.908;4
Talk Dirty To Me;Poison;1986;57;0.491;0.957;0.371;158.067;4
Jesus of Suburbia;Green Day;2004;66;0.3;0.929;0.329;147.116;4
White Hot;Red Rider;1980;39;0.566;0.751;0.0779;155.689;3
Dissident (Remastered);Pearl Jam;1993;55;0.267;0.864;0.116;146.691;4
Play That Funky Music;Wild Cherry;1976;68;0.814;0.672;0.061;109.394;4
Rusted From the Rain;Billy Talent;2009;64;0.436;0.872;0.401;174.978;4
One Way Out - Live At The Final Fillmore East Concert, 1971;Allman Brothers Band;1971;51;0.541;0.733;0.705;106.734;4
The Good Life;Three Days Grace;2009;60;0.548;0.911;0.23;128.036;4
Down In A Hole;Alice In Chains;1992;63;0.359;0.794;0.111;97.188;4
Touch Me I'm Sick;Mudhoney;2008;39;0.354;0.941;0.331;131.442;4
Don't Do Me Like That;Tom Petty and the Heartbreakers;1979;60;0.758;0.805;0.0982;116.543;4
My Girls;Animal Collective;2009;55;0.508;0.953;0.929;119.973;4
In One Ear;Cage The Elephant;2009;59;0.326;0.948;0.367;166.388;4
A Forest - 2006 Remaster;The Cure;1980;54;0.633;0.62;0.0977;81.117;4
The World I Know;Collective Soul;1995;63;0.514;0.704;0.228;76.975;4
Love Bites - Remastered 2017;Def Leppard;1987;65;0.59;0.743;0.0847;129.79;4
Super Freak;Rick James;1981;76;0.838;0.794;0.0575;132.446;4
Keep on Loving You;REO Speedwagon;1980;71;0.306;0.722;0.117;174.732;4
The Last Fight;Velvet Revolver;2007;36;0.261;0.783;0.0753;185.076;4
Breath;Breaking Benjamin;2006;64;0.347;0.868;0.0845;182.851;4
The Rover - 1993 Remaster;Led Zeppelin;1975;55;0.367;0.752;0.0658;205.47;4
Black Sabbath;Black Sabbath;2017;30;0.344;0.449;0.322;132.809;4
Twist My Arm;The Tragically Hip;1991;42;0.621;0.907;0.0951;97.174;4
Constant Craving;k.d. lang;2010;59;0.6;0.77;0.0967;128.473;4
God Gave Rock 'N' Roll To You II;KISS;1992;55;0.444;0.735;0.637;145.244;4
All Star;Smash Mouth;1999;79;0.731;0.867;0.0861;104.019;4
At Last;Etta James;1960;75;0.274;0.348;0.334;87.43;3
Bully;Shinedown;2012;58;0.519;0.969;0.111;77.011;4
White Riot - Remastered;The Clash;1977;51;0.168;0.974;0.295;205.278;4
Violet;Hole;1994;59;0.287;0.78;0.184;167.278;4
Prisoner of Society;The Living End;1999;46;0.275;0.993;0.302;148.725;4
Do You Believe in Magic?;The Lovin' Spoonful;1965;68;0.553;0.738;0.339;138.602;4
The Taste of Ink;The Used;2002;65;0.541;0.904;0.193;98.122;4
Cities In Dust;Siouxsie and the Banshees;1986;54;0.561;0.974;0.244;120.297;4
Heaven and Hell - 2008 Remaster;Black Sabbath;1980;57;0.329;0.673;0.138;91.122;4
Twist And Shout;The Isley Brothers;1962;57;0.774;0.811;0.0736;123.351;4
Police & Thieves;Junior Murvin;1977;58;0.932;0.359;0.136;127.153;4
Spirit in the Night;Bruce Springsteen;1973;49;0.493;0.723;0.289;124.58;4
Politik;Coldplay;2002;61;0.262;0.482;0.11;170.968;4
And Your Bird Can Sing - Remastered 2009;The Beatles;1966;59;0.555;0.65;0.236;132.59;4
Start Choppin';Dinosaur Jr.;1993;52;0.373;0.755;0.0635;111.813;4
I Got a Line on You;Spirit;1973;31;0.433;0.487;0.353;149.574;4
Pink Moon;Nick Drake;1972;69;0.638;0.256;0.145;82.479;4
The Day I Tried To Live;Soundgarden;1994;58;0.472;0.752;0.0903;133.248;4
Nightmare;Avenged Sevenfold;2010;72;0.554;0.949;0.2;129.984;4
Higher Love - Single Version;Various Artists;2020;38;0.67;0.902;0.407;98.704;4
For No One - Remastered 2009;The Beatles;1966;62;0.483;0.351;0.115;81.208;4
Everything About You;Ugly Kid Joe;1992;58;0.522;0.79;0.0881;122.585;4
Wynona's Big Brown Beaver;Primus;1995;56;0.589;0.973;0.161;129.473;4
Fields Of Gold;Sting;1993;0;0.649;0.308;0.0757;103.975;4
William, It Was Really Nothing - 2011 Remaster;The Smiths;1984;53;0.517;0.939;0.334;130.661;4
State of Love and Trust;Various Artists;1992;56;0.326;0.894;0.435;165.193;4
Hitch a Ride;Boston;1976;54;0.382;0.814;0.101;116.454;4
Little Fluffy Clouds;The Orb;1991;50;0.661;0.542;0.129;104.99;4
I Can't Go For That (No Can Do) - Pomo Remix;Daryl Hall;2017;49;0.742;0.72;0.13;111.061;4
Lady Writer;Dire Straits;1979;62;0.633;0.809;0.0726;147.916;4
Go All The Way;Raspberries;1972;63;0.305;0.849;0.0995;134.287;4
Life on Mars? - 2015 Remaster;David Bowie;1971;71;0.442;0.384;0.0539;123.281;4
Still Loving You;Scorpions;2011;73;0.282;0.605;0.103;103.929;4
The Ballad Of John And Yoko - Remastered 2015;The Beatles;2000;56;0.651;0.892;0.127;135.309;4
Margaritaville;Jimmy Buffett;1977;67;0.8;0.545;0.104;124.943;4
Blind;Korn;1994;64;0.283;0.891;0.159;92.049;4
Regret - 2015 Remaster;New Order;1993;58;0.506;0.931;0.27;129.568;4
Hate To Say I Told You So;The Hives;2000;68;0.459;0.931;0.412;135.826;4
Ob-La-Di, Ob-La-Da - Remastered 2009;The Beatles;1968;70;0.818;0.728;0.251;113.059;4
Move on Up;Curtis Mayfield;1970;70;0.538;0.969;0.119;138.652;4
Powderfinger - 2016 Remaster;Neil Young;1979;50;0.482;0.662;0.0972;106.757;4
Long Time Gone - Live;Crosby, Stills, Nash & Young;1971;30;0.317;0.717;0.673;179.692;4
Warning;Green Day;2000;58;0.728;0.92;0.199;120.989;4
It's Your Thing;The Isley Brothers;1969;61;0.376;0.67;0.0718;185.503;4
The Crystal Ship;The Doors;1967;57;0.313;0.42;0.126;178.711;4
The Flame;Cheap Trick;1988;66;0.629;0.581;0.0755;97.074;4
Pressure Man - 2015 Remaster;the feelers;1998;33;0.528;0.92;0.0996;128.017;4
Summertime Blues;Blue Cheer;1990;36;0.456;0.514;0.268;138.377;4
Molly (16 Candles);Sponge;2011;47;0.459;0.673;0.0505;101.159;4
Dead Souls;Various Artists;1994;51;0.506;0.81;0.0892;99.313;4
He's a Rebel;The Crystals;2011;41;0.712;0.757;0.529;117.367;4
Babooshka;Kate Bush;1980;60;0.466;0.439;0.0707;107.173;4
Glory Glory;Head Like A Hole;2011;35;0.526;0.936;0.27;112.093;4
Original Prankster;The Offspring;2000;62;0.664;0.877;0.284;146.804;4
Bleed It Out;Linkin Park;2007;73;0.529;0.967;0.61;140.127;4
Don't Stop (Color on the Walls);Foster The People;2011;64;0.611;0.948;0.0969;133.004;4
Mustang Sally;Wilson Pickett;2005;59;0.725;0.327;0.214;110.438;4
Englishman In New York;Sting;1987;72;0.674;0.347;0.0916;102.013;4
Jailbreak;AC/DC;1984;62;0.572;0.835;0.012;131.567;4
Lovefool;The Cardigans;1996;67;0.64;0.602;0.375;111.87;4
Lyin' Eyes - 2013 Remaster;Eagles;1975;66;0.669;0.673;0.164;132.68;4
No Leaf Clover - Live;Metallica;1999;53;0.246;0.95;0.959;151.568;4
Black Metallic;Catherine Wheel;1992;41;0.245;0.413;0.242;149.765;4
I Melt with You;Modern English;1982;61;0.541;0.81;0.0681;155.582;4
Starship Trooper: Life Seeker - Single Version;Yes;1971;28;0.32;0.615;0.16;166.484;4
Flesh For Fantasy - Remastered;Billy Idol;1983;50;0.66;0.751;0.11;94.491;4
Love Is Strange;Various Artists;1987;56;0.57;0.301;0.0473;121.694;4
Let Down;Radiohead;1997;60;0.352;0.674;0.18;102.489;4
Tales Of Brave Ulysses;Cream;1967;47;0.523;0.411;0.047;105.659;4
Rock Of Ages;Def Leppard;1983;62;0.706;0.785;0.195;105.893;4
Sleep Now In the Fire;Rage Against The Machine;1999;67;0.426;0.929;0.0789;127.059;4
I Don't Feel Like Dancin' - Radio Edit;Scissor Sisters;2006;68;0.711;0.924;0.114;108.033;4
Round and Round;Ratt;1984;65;0.628;0.934;0.0852;126.538;4
Rocket;Def Leppard;1987;54;0.521;0.916;0.948;81.998;4
Itchycoo Park (Mono Version) - 2012 Remaster;Small Faces;1967;53;0.613;0.555;0.119;127.267;4
Man On The Silver Mountain;Rainbow;1975;59;0.594;0.77;0.0575;107.484;4
Little Darlin';The Diamonds;1996;54;0.631;0.587;0.333;152.851;4
Last Cup of Sorrow;Faith No More;1997;44;0.494;0.911;0.0441;76.848;4
The Voice;The Moody Blues;1981;43;0.439;0.831;0.127;152.334;4
Wolf Like Me;TV On The Radio;2006;61;0.363;0.787;0.531;175.919;4
Thieves like Us - 2011 Total Version;New Order;2011;39;0.675;0.645;0.0862;113.079;4
Venus In Furs;The Velvet Underground;1967;58;0.225;0.618;0.079;144.724;4
Freak Scene;Dinosaur Jr.;1988;46;0.29;0.939;0.327;76.996;4
Last Train Home (Originally Performed by Lostprophets) - Vocal Version;Singer's Edge Karaoke;2013;4;0.574;0.676;0.101;102.49;4
Live And Let Die;Guns N' Roses;1991;69;0.262;0.777;0.12;152.5;4
Centerfield;John Fogerty;2010;61;0.777;0.948;0.0708;142.359;4
Alex Chilton - 2008 Remaster;The Replacements;1987;52;0.443;0.924;0.323;165.64;4
Jokerman;Bob Dylan;1983;50;0.664;0.65;0.16;134.986;4
In the City - 2013 Remaster;Eagles;1979;54;0.448;0.55;0.0425;81.814;4
Who Do You Love?;George Thorogood & The Destroyers;1992;57;0.524;0.91;0.147;107.237;4
Going Up The Country;Canned Heat;1987;63;0.653;0.239;0.132;80.392;4
Time Stand Still;Rush;1987;52;0.529;0.937;0.333;138.292;4
For Tomorrow - 2012 Remaster;Blur;1993;49;0.631;0.84;0.0712;95.849;4
Candy's Room;Bruce Springsteen;1978;42;0.444;0.85;0.549;150.401;4
Where the Wild Roses Grow - 2011 - Remaster;Nick Cave & The Bad Seeds;1996;61;0.336;0.47;0.0953;154.649;3
In Dreams;Roy Orbison;1963;57;0.495;0.435;0.13;108.189;4
My Wife;The Who;1971;40;0.581;0.935;0.213;122.014;4
My Mind's Sedate;Shihad;1999;21;0.478;0.958;0.076;99.095;4
Nowhere To Run;Martha Reeves & The Vandellas;1965;60;0.606;0.815;0.0515;129.34;4
Dreadlock Holiday;10cc;1978;67;0.837;0.38;0.198;104.995;4
Lonely Day;System Of A Down;2005;72;0.47;0.796;0.133;113.108;3
Click Click Boom;Saliva;2001;70;0.609;0.935;0.188;95.957;4
Carrie;Europe;1986;71;0.455;0.487;0.358;136.482;4
Voodoo Child (Slight Return) - Live;Stevie Ray Vaughan;2002;40;0.174;0.929;0.978;179.461;4
If I Was Your Girlfriend;Prince;1987;48;0.87;0.366;0.071;96.74;4
Throw Your Arms Around Me;Various Artists;2013;51;0.379;0.458;0.333;105.632;4
Beginning To See The Light;The Velvet Underground;2014;36;0.591;0.562;0.157;124.401;4
That's All - Remastered 2007;Genesis;1983;61;0.579;0.669;0.0911;175.181;4
Ants Marching;Dave Matthews Band;1994;62;0.637;0.856;0.0157;113.32;4
Blood Sugar Sex Magik;Red Hot Chili Peppers;1991;52;0.63;0.794;0.298;146.574;4
Superman (It's Not Easy);Five For Fighting;2000;70;0.382;0.416;0.0719;102.089;4
Downfall;TRUSTcompany;2002;59;0.31;0.94;0.205;128.682;5
First Date;blink-182;2001;73;0.579;0.928;0.18;95.594;4
Serenity;Godsmack;2007;48;0.684;0.659;0.15;110.159;4
Given Up;Linkin Park;2007;68;0.655;0.885;0.0448;100.088;4
Travelin' Band;Creedence Clearwater Revival;1970;59;0.513;0.92;0.178;166.186;4
Novocaine For The Soul;Eels;2008;51;0.393;0.765;0.0875;169.288;4
Remember (Walkin' In The Sand);The Shangri-Las;1996;52;0.285;0.513;0.226;66.344;4
Fool To Cry - Remastered 2009;The Rolling Stones;1976;55;0.444;0.454;0.114;67.848;4
In the Ghetto;Elvis Presley;1969;65;0.404;0.266;0.107;88.916;4
Head On;The Jesus and Mary Chain;1989;48;0.561;0.871;0.0925;138.978;4
Roots Bloody Roots;Sepultura;1996;61;0.428;0.874;0.311;119.708;4
That's the Way of the World;Earth, Wind & Fire;1975;57;0.586;0.552;0.31;82;4
Right Here Waiting;Richard Marx;1989;76;0.395;0.252;0.101;177.679;4
Midnight Rambler - Live;The Rolling Stones;2020;40;0.306;0.957;0.9;143.646;4
Lazy;Deep Purple;1972;41;0.356;0.66;0.0934;187.837;4
You Again - Originally By Shihad;earthtone9;2004;1;0.355;0.747;0.163;141.6;3
Counting the Beat;Various Artists;2020;21;0.414;0.673;0.272;195.062;4
Elected;Alice Cooper;1973;38;0.295;0.74;0.193;135.299;4
Dirty Water;The Standells;1966;45;0.62;0.781;0.187;144.707;4
The Seeker - Edit;The Who;1971;61;0.318;0.657;0.144;177.477;4
Sisters Are Doin' It For Themselves - (Tribute to The Eurythmics & Aretha Franklin);Studio Allstars;2009;0;0.729;0.8;0.102;138.156;4
Seein' Red;Unwritten Law;2001;47;0.49;0.74;0.13;103.032;4
Cold;Crossfade;2004;68;0.451;0.815;0.27;147.974;4
Shout;Tears For Fears;1985;71;0.511;0.942;0.139;97.909;4
I Don't Know - EP Version;The Sheepdogs;2011;48;0.574;0.644;0.172;79.967;4
Detachable Penis;King Missile;1992;44;0.693;0.767;0.0278;111.421;4
DARE;Gorillaz;2005;74;0.76;0.891;0.298;120.265;4
Reckless (Don't Be So...) - Remastered;Australian Crawl;1983;56;0.7;0.339;0.0772;60.197;4
Holy Wars...The Punishment Due - Remastered 2004;Megadeth;1990;66;0.325;0.985;0.351;125.307;4
Beautiful Dangerous (feat. Fergie);Slash;2010;38;0.525;0.799;0.262;98.139;4
Phasors On Stun;FM;1977;32;0.482;0.847;0.126;125.111;4
Waiting for the Bus / Jesus Just Left for Chicago;CMH Steel;2002;2;0.425;0.493;0.332;111.823;4
Sara - 2015 Remaster;Fleetwood Mac;1979;63;0.735;0.534;0.204;127.01;4
Face Down;The Red Jumpsuit Apparatus;2006;75;0.545;0.932;0.127;92.956;4
Optimistic;Radiohead;2000;54;0.403;0.757;0.305;157.957;4
Destiny;Zero 7;2001;58;0.63;0.576;0.129;138.009;4
Ain't Too Proud To Beg - Remastered;The Rolling Stones;1974;37;0.588;0.906;0.425;128.641;4
Pink Cadillac - Single B-Side - 1984;Bruce Springsteen;1998;52;0.636;0.924;0.243;129.337;4
